TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/02/09
TIME	13:04:41
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	900.0000
LASTX	250.0000
NPOINTS	651
FIRSTY	-0.00112
MAXY	4.70184
MINY	-0.00112
XYDATA
900.0000	-0.00112
899.0000	-5.00002E-05
898.0000	-6.2E-04
897.0000	8.8E-04
896.0000	-2.85208E-10
895.0000	8.3E-04
894.0000	2E-04
893.0000	3.4E-04
892.0000	0.00166
891.0000	8.8E-04
890.0000	0.00132
889.0000	0.0025
888.0000	0.00267
887.0000	0.00358
886.0000	0.00354
885.0000	0.00398
884.0000	0.00307
883.0000	0.00279
882.0000	0.00302
881.0000	0.00118
880.0000	5.6E-04
879.0000	4.6E-04
878.0000	7.2E-04
877.0000	9.6E-04
876.0000	6.7E-04
875.0000	0.00179
874.0000	0.00204
873.0000	0.00201
872.0000	0.00162
871.0000	0.00168
870.0000	0.00193
869.0000	0.00127
868.0000	0.00112
867.0000	0.00104
866.0000	0.0012
865.0000	0.00128
864.0000	7.5E-04
863.0000	5.1E-04
862.0000	6.5E-04
861.0000	5.1E-04
860.0000	5.5E-04
859.0000	3.6E-04
858.0000	-5.99998E-05
857.0000	2.4E-04
856.0000	2.99997E-05
855.0000	-2.5E-04
854.0000	2.2E-04
853.0000	2.2E-04
852.0000	4.1E-04
851.0000	2.1E-04
850.0000	3.3E-04
849.0000	5.9E-04
848.0000	4.1E-04
847.0000	2.4E-04
846.0000	2.5E-04
845.0000	3.3E-04
844.0000	1.2E-04
843.0000	1.2E-04
842.0000	1.00003E-05
841.0000	9.99997E-05
840.0000	1.4E-04
839.0000	3.9E-04
838.0000	4.1E-04
837.0000	4.79999E-04
836.0000	5.20001E-04
835.0000	6E-04
834.0000	8.3E-04
833.0000	5.30001E-04
832.0000	4.99999E-04
831.0000	4.30001E-04
830.0000	4.2E-04
829.0000	4.5E-04
828.0000	4.4E-04
827.0000	4.10001E-04
826.0000	4.9E-04
825.0000	5.3E-04
824.0000	7.2E-04
823.0000	7.6E-04
822.0000	9.9E-04
821.0000	7.5E-04
820.0000	8.5E-04
819.0000	0.00107
818.0000	8.4E-04
817.0000	8.10001E-04
816.0000	5.5E-04
815.0000	6.8E-04
814.0000	7.69999E-04
813.0000	7E-04
812.0000	6.4E-04
811.0000	8.1E-04
810.0000	8.79999E-04
809.0000	9.5E-04
808.0000	0.00104
807.0000	0.00102
806.0000	8.4E-04
805.0000	8.69999E-04
804.0000	6.6E-04
803.0000	5.7E-04
802.0000	3.59999E-04
801.0000	4.50001E-04
800.0000	6.19999E-04
799.0000	6.2E-04
798.0000	7.79999E-04
797.0000	8.50001E-04
796.0000	9.4E-04
795.0000	0.00103
794.0000	0.0011
793.0000	0.00111
792.0000	0.0011
791.0000	0.00113
790.0000	0.00113
789.0000	0.00113
788.0000	0.00101
787.0000	0.00107
786.0000	0.00112
785.0000	0.001
784.0000	0.00103
783.0000	0.00107
782.0000	0.00107
781.0000	0.00107
780.0000	9.5E-04
779.0000	9.90001E-04
778.0000	9.50001E-04
777.0000	8.49999E-04
776.0000	7.9E-04
775.0000	7.99999E-04
774.0000	8.9E-04
773.0000	8.79999E-04
772.0000	8.5E-04
771.0000	7.2E-04
770.0000	6.89999E-04
769.0000	6.3E-04
768.0000	5.2E-04
767.0000	4.4E-04
766.0000	4.8E-04
765.0000	5.4E-04
764.0000	5.3E-04
763.0000	5.09999E-04
762.0000	5.90001E-04
761.0000	7.5E-04
760.0000	8.7E-04
759.0000	7.6E-04
758.0000	6.5E-04
757.0000	6.7E-04
756.0000	6.6E-04
755.0000	5.8E-04
754.0000	5E-04
753.0000	5.7E-04
752.0000	6.40001E-04
751.0000	8.1E-04
750.0000	9.5E-04
749.0000	0.00121
748.0000	0.0014
747.0000	0.00156
746.0000	0.00169
745.0000	0.00193
744.0000	0.00189
743.0000	0.00185
742.0000	0.00192
741.0000	0.00193
740.0000	0.00212
739.0000	0.00217
738.0000	0.00208
