TITLE	
747.0000	8.00001E-04
746.0000	9.4E-04
745.0000	0.00108
744.0000	0.00106
743.0000	0.00108
742.0000	0.00109
741.0000	0.00114
740.0000	0.00151
739.0000	0.00143
738.0000	0.0014
737.0000	0.00142
736.0000	0.00139
735.0000	0.00131
734.0000	0.00135
733.0000	0.00129
732.0000	0.00148
731.0000	0.00156
730.0000	0.00168
729.0000	0.00171
728.0000	0.00173
727.0000	0.00188
726.0000	0.00203
725.0000	0.00195
724.0000	0.00195
723.0000	0.00211
722.0000	0.00222
721.0000	0.00226
720.0000	0.00222
719.0000	0.00212
718.0000	0.00222
717.0000	0.00216
716.0000	0.002
715.0000	0.00199
714.0000	0.00205
713.0000	0.0021
712.0000	0.00214
711.0000	0.00207
710.0000	0.00207
709.0000	0.00219
708.0000	0.00221
707.0000	0.00222
706.0000	0.00222
705.0000	0.00232
704.0000	0.00234
703.0000	0.00239
702.0000	0.00253
701.0000	0.00267
700.0000	0.00271
699.0000	0.00269
698.0000	0.00273
697.0000	0.00279
696.0000	0.00272
695.0000	0.00263
694.0000	0.00261
693.0000	0.00256
692.0000	0.00259
691.0000	0.00255
690.0000	0.00262
689.0000	0.00264
688.0000	0.0027
687.0000	0.00271
686.0000	0.00281
685.0000	0.0029
684.0000	0.00294
683.0000	0.00298
682.0000	0.00307
681.0000	0.00311
680.0000	0.00313
679.0000	0.00318
678.0000	0.00327
677.0000	0.00322
676.0000	0.00325
675.0000	0.00324
674.0000	0.00321
673.0000	0.00331
672.0000	0.00331
671.0000	0.00345
670.0000	0.00352
669.0000	0.00356
668.0000	0.00357
667.0000	0.00354
666.0000	0.00356
665.0000	0.00354
664.0000	0.00339
663.0000	0.00337
662.0000	0.00347
661.0000	0.00357
660.0000	0.0035
659.0000	0.00354
658.0000	0.0036
657.0000	0.00369
656.0000	0.00361
655.0000	0.00366
654.0000	0.00378
653.0000	0.00375
652.0000	0.0037
651.0000	0.00364
650.0000	0.00375
649.0000	0.0038
648.0000	0.0038
647.0000	0.00385
646.0000	0.00396
645.0000	0.00404
644.0000	0.00408
643.0000	0.00412
642.0000	0.00414
641.0000	0.00422
640.0000	0.00421
639.0000	0.00434
638.0000	0.00443
637.0000	0.00452
636.0000	0.0046
635.0000	0.00472
634.0000	0.00474
633.0000	0.00479
632.0000	0.00478
631.0000	0.00485
630.0000	0.00497
629.0000	0.00503
628.0000	0.00506
627.0000	0.00512
626.0000	0.00524
625.0000	0.00528
624.0000	0.00539
623.0000	0.00554
622.0000	0.00553
621.0000	0.00571
620.0000	0.00586
619.0000	0.00601
618.0000	0.00607
617.0000	0.00613
616.0000	0.00632
615.0000	0.00647
614.0000	0.00656
613.0000	0.00671
612.0000	0.0069
611.0000	0.00715
610.0000	0.00733
609.0000	0.00749
608.0000	0.00767
607.0000	0.00789
606.0000	0.00811
605.0000	0.00826
604.0000	0.00858
603.0000	0.00879
602.0000	0.00909
601.0000	0.0094
600.0000	0.00965
599.0000	0.00995
598.0000	0.01025
597.0000	0.01054
596.0000	0.01086
595.0000	0.01112
594.0000	0.01152
593.0000	0.01196
592.0000	0.01243
591.0000	0.01281
590.0000	0.01325
589.0000	0.01385
588.0000	0.01442
587.0000	0.01494
586.0000	0.01544
585.0000	0.01605
584.0000	0.01659
583.0000	0.0171
582.0000	0.01761
581.0000	0.01816
580.0000	0.01873
579.0000	0.01944
578.0000	0.02012
577.0000	0.0208
576.0000	0.02152
575.0000	0.02233
574.0000	0.02307
573.0000	0.0238
572.0000	0.02457
571.0000	0.02539
570.0000	0.02633
569.0000	0.0272
568.0000	0.02807
567.0000	0.0291
566.0000	0.03002
565.0000	0.03098
564.0000	0.03187
563.0000	0.03285
562.0000	0.03392
561.0000	0.03499
560.0000	0.03612
559.0000	0.03717
558.0000	0.03834
557.0000	0.03947
556.0000	0.04052
555.0000	0.04168
554.0000	0.04282
553.0000	0.04396
552.0000	0.04517
551.0000	0.04638
550.0000	0.04769
549.0000	0.04901
548.0000	0.05033
547.0000	0.05165
546.0000	0.05301
545.0000	0.05429
544.0000	0.05561
543.0000	0.05689
542.0000	0.05816
541.0000	0.05948
540.0000	0.06075
539.0000	0.06206
538.0000	0.06338
537.0000	0.06473
536.0000	0.06608
535.0000	0.06732
534.0000	0.06871
533.0000	0.06998
532.0000	0.0712
531.0000	0.07245
530.0000	0.07369
529.0000	0.07494
528.0000	0.07618
527.0000	0.07733
526.0000	0.07849
525.0000	0.07954
524.0000	0.08055
523.0000	0.08153
522.0000	0.08253
521.0000	0.08349
520.0000	0.08532
519.0000	0.08593
518.0000	0.0864
517.0000	0.08689
516.0000	0.0875
515.0000	0.08834
514.0000	0.08903
513.0000	0.08963
512.0000	0.09015
511.0000	0.09064
510.0000	0.09108
509.0000	0.0915
508.0000	0.09185
507.0000	0.09208
506.0000	0.09232
505.0000	0.09248
504.0000	0.09262
503.0000	0.09257
502.0000	0.09248
501.0000	0.09236
500.0000	0.09221
499.0000	0.092
498.0000	0.09174
497.0000	0.09135
496.0000	0.09102
495.0000	0.09057
494.0000	0.0901
493.0000	0.08955
492.0000	0.08883
491.0000	0.0881
490.0000	0.08734
489.0000	0.08649
488.0000	0.08569
487.0000	0.08467
486.0000	0.08366
485.0000	0.08261
484.0000	0.08147
483.0000	0.08038
482.0000	0.07924
481.0000	0.07801
480.0000	0.0768
479.0000	0.07548
478.0000	0.07421
477.0000	0.07286
476.0000	0.0714
475.0000	0.06997
474.0000	0.06851
473.0000	0.06698
472.0000	0.06553
471.0000	0.064
470.0000	0.06251
469.0000	0.06096
468.0000	0.05945
467.0000	0.05793
466.0000	0.05629
465.0000	0.05475
464.0000	0.05325
463.0000	0.05172
462.0000	0.0502
461.0000	0.04865
460.0000	0.04716
459.0000	0.04567
458.0000	0.04411
457.0000	0.04263
456.0000	0.04106
455.0000	0.03966
454.0000	0.03824
453.0000	0.03691
452.0000	0.03552
451.0000	0.03423
450.0000	0.03291
449.0000	0.03154
448.0000	0.03026
447.0000	0.02892
446.0000	0.02782
445.0000	0.02663
444.0000	0.0255
443.0000	0.02442
442.0000	0.02343
441.0000	0.02251
440.0000	0.02149
439.0000	0.02053
438.0000	0.01964
437.0000	0.01874
436.0000	0.01786
435.0000	0.01702
434.0000	0.01634
433.0000	0.01566
432.0000	0.01503
431.0000	0.0146
430.0000	0.01411
429.0000	0.01362
428.0000	0.0132
427.0000	0.01276
426.0000	0.01239
425.0000	0.01204
424.0000	0.01188
423.0000	0.01162
422.0000	0.01148
421.0000	0.01141
420.0000	0.011
419.0000	0.01103
418.0000	0.0112
417.0000	0.01123
416.0000	0.01137
415.0000	0.01157
414.0000	0.01197
413.0000	0.0123
412.0000	0.01264
411.0000	0.01308
410.0000	0.0137
409.0000	0.01443
408.0000	0.01511
407.0000	0.01588
406.0000	0.01681
405.0000	0.01781
404.0000	0.01887
403.0000	0.02
402.0000	0.02129
401.0000	0.02278
400.0000	0.02421
399.0000	0.02586
398.0000	0.02767
397.0000	0.02956
396.0000	0.03152
395.0000	0.03382
394.0000	0.03632
393.0000	0.03903
392.0000	0.0417
391.0000	0.04467
390.0000	0.04796
389.0000	0.05137
388.0000	0.05494
387.0000	0.05869
386.0000	0.06281
385.0000	0.06739
384.0000	0.07204
383.0000	0.07707
382.0000	0.08234
381.0000	0.08794
380.0000	0.09388
379.0000	0.10004
378.0000	0.10658
377.0000	0.11336
376.0000	0.12055
375.0000	0.12797
374.0000	0.13595
373.0000	0.14397
372.0000	0.15239
371.0000	0.16122
370.0000	0.1819
369.0000	0.188
368.0000	0.19454
367.0000	0.20101
366.0000	0.21062
365.0000	0.22139
364.0000	0.23231
363.0000	0.24388
362.0000	0.2556
361.0000	0.26739
360.0000	0.27956
359.0000	0.29166
358.0000	0.30451
357.0000	0.31738
356.0000	0.33021
355.0000	0.34311
354.0000	0.35595
353.0000	0.36906
352.0000	0.38187
351.0000	0.39463
350.0000	0.40746
349.0000	0.42019
348.0000	0.43264
347.0000	0.44468
346.0000	0.45625
345.0000	0.46756
344.0000	0.4784
343.0000	0.48853
342.0000	0.49838
341.0000	0.50749
340.0000	0.52696
339.0000	0.53145
338.0000	0.53509
337.0000	0.53838
336.0000	0.54314
335.0000	0.54758
334.0000	0.55147
333.0000	0.55436
332.0000	0.55624
331.0000	0.55737
330.0000	0.55737
329.0000	0.55671
328.0000	0.55502
327.0000	0.55257
326.0000	0.54942
325.0000	0.54549
324.0000	0.5408
323.0000	0.53534
322.0000	0.5293
321.0000	0.52271
320.0000	0.51549
319.0000	0.50782
318.0000	0.49992
317.0000	0.49148
316.0000	0.4829
315.0000	0.474
314.0000	0.46537
313.0000	0.45648
312.0000	0.4477
311.0000	0.43934
310.0000	0.431
309.0000	0.42308
308.0000	0.41503
307.0000	0.40718
306.0000	0.39963
305.0000	0.39191
304.0000	0.38404
303.0000	0.37637
302.0000	0.36897
301.0000	0.36186
300.0000	0.35525
299.0000	0.34924
298.0000	0.34413
297.0000	0.34043
296.0000	0.33834
295.0000	0.33928
294.0000	0.34486
293.0000	0.35805
292.0000	0.38325
291.0000	0.42545
290.0000	0.49064
289.0000	0.58386
288.0000	0.70922
287.0000	0.87238
286.0000	1.08712
285.0000	1.37708
284.0000	1.77984
283.0000	2.3528
282.0000	3.0992
281.0000	3.71253
280.0000	4.05282
279.0000	4.25166
278.0000	4.33487
277.0000	4.37428
276.0000	4.39198
275.0000	4.39774
274.0000	4.39158
273.0000	4.39784
272.0000	4.41064
271.0000	4.40431
270.0000	4.41728
269.0000	4.43697
268.0000	4.47279
267.0000	4.50233
266.0000	4.52692
265.0000	4.59867
264.0000	4.81116
263.0000	4.72808
262.0000	4.50522
261.0000	4.56454
260.0000	4.59195
259.0000	4.67851
258.0000	4.75589
257.0000	4.7053
256.0000	4.58386
255.0000	4.62403
254.0000	4.61331
253.0000	4.6029
252.0000	4.60275
251.0000	4.43985
250.0000	4.50925
